#,Name,Degrees,Specialty,Branch,Visiting Days,Visiting Time,On Leave,Doctor ID,Image URL,Profile URL,Source,Scraped At
1221,"Dr. Md. Reazul Islam","MBBS (CU), BCS (Health) FCPS (Medicine), CCD (BIRDEM ) Medicine & Diabetes Specialist Sir Salimullah Medical College mitford Hospital, Dhaka","Medicine","Jatrabari","","",No,"","https://old.populardiagnostic.com/public/doctor.jpg","https://www.populardiagnostic.com/doctordetail/6801","dom","2026-04-04T15:17:41.337Z"
1222,"Dr. Rasheduzzaman","","Neurology","Uttara Jashim Uddin (Sector-04)","","",No,"","https://old.populardiagnostic.com/public/doctor.jpg","https://www.populardiagnostic.com/doctordetail/6803","dom","2026-04-04T15:17:41.337Z"
1223,"Dr. Anoya Saha Bonna (Endocrinology)","MBBS(DMC), MD(Endocrinology), Course in Advance Endocrinology (Singapore, Mayo Clinic), Consultant Endocrinology- Dhaka Medical College Hospital","Endocrinology","Narayangonj","","",No,"","https://old.populardiagnostic.com/public/doctor.jpg","https://www.populardiagnostic.com/doctordetail/6814","dom","2026-04-04T15:17:41.337Z"
1224,"Dr. Amit Sarkar (Nephrology/Kidney Medicine)","MBBS, BCS(Health), MCPS(Medicine), MD(Nephrology), MACP(USA), CCD(Birdem), Member of Bangladesh Renal Association , Kidney, Medicine, Dialysis, Transplant and Diabetic Specialist","Nephrology/Kidney Medicine","Narayangonj","","",No,"","https://old.populardiagnostic.com/public/doctor.jpg","https://www.populardiagnostic.com/doctordetail/6818","dom","2026-04-04T15:17:41.337Z"
1225,"Dr. Hasina Sadia Khan","MBBS (DMC), MRCS (England), FCPS (Urology). Associate Professor, Department of Urology, Popular Medical College & Hospital, Dhaka.","Urology Surgery","Dhanmondi","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/20250827122735-409523711-1414427510.jpeg","https://www.populardiagnostic.com/doctordetail/6820","dom","2026-04-04T15:17:41.337Z"
1226,"Dr. Md. Zahid Iqbal (Shimul)","","General Surgery","Kushtia","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/20250519122455-2130434697-484827021.jpg","https://www.populardiagnostic.com/doctordetail/6821","dom","2026-04-04T15:17:41.337Z"
1227,"Prof. Dr. A N M Ehsanul Karim","MBBS, FCPS (Medicine), MD (Nephrology), Professor & Head of Department Nephrology, National Institute of Kidney Diseases & Urology, Dhaka","Nephrology/Kidney Medicine","Dhanmondi","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/20260121182716-106980130-691923300.png","https://www.populardiagnostic.com/doctordetail/6823","dom","2026-04-04T15:17:41.337Z"
1228,"Dr. Rowshon Ara Shammi (Evening)","","Skin/Dermatology","Khulna","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/20250605184857-1589201071-1666703677.png","https://www.populardiagnostic.com/doctordetail/6824","dom","2026-04-04T15:17:41.337Z"
1229,"Prof. Dr. Md. Titu Miah (Morning)","FCPS (Internal Medicine),WHO Fellow in Rheumatology","Medicine","Dhanmondi","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/20250614144402-1257072767-1065872091.png","https://www.populardiagnostic.com/doctordetail/6827","dom","2026-04-04T15:17:41.337Z"
1230,"Dr. Farhana Kalam (Ovi) Night","","Gynaecology","Uttara Jashim Uddin (Sector-04)","","",No,"","https://old.populardiagnostic.com/public/doctor.jpg","https://www.populardiagnostic.com/doctordetail/6830","dom","2026-04-04T15:17:41.338Z"
1231,"Dr. Taposh Kumar Ghosh","","Physical Medicine & Rehabilitation, Physical Medicine","Kushtia","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/20260129194239-1677642379-1135748097.png","https://www.populardiagnostic.com/doctordetail/6832","dom","2026-04-04T15:17:41.338Z"
1232,"Prof.Dr. Wanaiza Rahman","MBBS (DU), MPhil (DU) Dermatology Special Training ( Singapore) Dhaka National Medical College, Dhaka","Skin/Dermatology","Jatrabari","","",No,"","https://old.populardiagnostic.com/public/doctor.jpg","https://www.populardiagnostic.com/doctordetail/6833","dom","2026-04-04T15:17:41.338Z"
1233,"Prof. Dr. K. A. Faisal","Jatrabari MBBS(DEU),DLO(DEU).Professor Dhaka National Medical Collage & Hospital","ENT, Head & Neck Surgery","Jatrabari","","",No,"","https://old.populardiagnostic.com/public/doctor.jpg","https://www.populardiagnostic.com/doctordetail/6834","dom","2026-04-04T15:17:41.338Z"
1234,"Prof. Dr. Aftab U Ahmed (Morning)","","ENT, Head & Neck Surgery","Mirpur","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/20250614190516-165778383-1869734781.png","https://www.populardiagnostic.com/doctordetail/6836","dom","2026-04-04T15:17:41.338Z"
1235,"Prof. Dr. Brig. Gen. Quazi Salim Yazdi","","Skin/Dermatology","Mirpur","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/20250614164303-150389651-2005682647.png","https://www.populardiagnostic.com/doctordetail/6840","dom","2026-04-04T15:17:41.338Z"
1236,"Dr. Shakila Zaman (Skin/Dermatology)","MBBS,BCS(Health) MD (Dermatology&Venereology)(Skin And Sex)Sheikh Russel Gastroliver Institute & Hospital","Skin/Dermatology","Narayangonj","","",No,"","https://old.populardiagnostic.com/public/doctor.jpg","https://www.populardiagnostic.com/doctordetail/6842","dom","2026-04-04T15:17:41.338Z"
1237,"Dr. Zeenat Mahzabin","MBBS, BCS (Health), MS (Surgical Oncology), Consultant Surgical Oncologist & Laparoscopic Surgeon, Dept. Of Surgical Oncology: National Institute of Cancer Research & Hospital Mohakhali, Dhaka.","General & Surgical Oncology","Shantinagar","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/20250813130248-1859120623-1393616944.png","https://www.populardiagnostic.com/doctordetail/6843","dom","2026-04-04T15:17:41.338Z"
1238,"Dr. Hosneara Sonia","MBBS, (RMC), BCS (Health), MS (Gynae & Obs) (BSMMU), Consultant, Square Hospital,(Ex), Dhaka","Gynaecology","Rajshahi","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/20251101232601-812670407-520604124.jpg","https://www.populardiagnostic.com/doctordetail/6846","dom","2026-04-04T15:17:41.338Z"
1239,"Dr. Abdur Rahim","MBBS, BCS (Health), FCPS (Urology), Consultant, Department Of Urology, Rajshahi Medical College & Hospital, Rajshahi.","Urology Surgery","Rajshahi","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/20251101232630-1979456328-622247735.jpg","https://www.populardiagnostic.com/doctordetail/6847","dom","2026-04-04T15:17:41.338Z"
1240,"Prof. Dr. Md. Farid Uddin (Morning)","MBBS, DEM, MD. Bangladesh Medical University. Professor & Chairman, Department of Endocrine Medicine","Endocrine Medicine","Dhanmondi","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/20250614111654-1728623495-183789461.png","https://www.populardiagnostic.com/doctordetail/6849","dom","2026-04-04T15:17:41.338Z"
1241,"Prof. Dr. Md. Raziur Rahman","MBBS, MD (Internal Medicine), Head, Dept. of Internal Medicine, IMC & Birdem General Hospital.","Medicine","Dhanmondi","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/20250903113716-334966593-855849743.jpeg","https://www.populardiagnostic.com/doctordetail/6852","dom","2026-04-04T15:17:41.339Z"
1242,"Dr. Manash Saha Rajat","MBBS (DMC), BCS (Health) MCPS (Medicine), MD (Hepatology) BMU Liver,Gastroenterology & Medicine Specialist Interventional Hepatologist . Khulna Medical College Hospital, Khulna. BMDC Reg. No- A-72484","Hepatology","Khulna","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/20250605184935-1494339620-2102126208.png","https://www.populardiagnostic.com/doctordetail/6853","dom","2026-04-04T15:17:41.339Z"
1243,"Prof. Dr. Q.Tarikul Islam (Morning)","FCPS (Medicine), FACP (USA), FRCP (Glasgow), FRCP (Edin), MACP (USA). Popular Medicile College & Hospital, Dhaka.","Medicine","Dhanmondi","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/20250609123451-1449037733-794483841.png","https://www.populardiagnostic.com/doctordetail/6855","dom","2026-04-04T15:17:41.339Z"
1244,"Dr. Md. Ismail Hossain","MBBS, BCS (Health,) MD (Rheumatology), (BSMMU), Eular Certified Musculoskeletal Sonnologist, Consultanat, Depatrment Of Rheumatology, Rajshahi Medical College Hospital, Rajshahi.","Rheumatology Medicine","Rajshahi","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/20251101232654-362534908-612734604.jpg","https://www.populardiagnostic.com/doctordetail/6857","dom","2026-04-04T15:17:41.339Z"
1245,"Dr. Syed Arafat Mohiuddin","","Gastroenterology","Chattogram","","",No,"","https://old.populardiagnostic.com/public/doctor.jpg","https://www.populardiagnostic.com/doctordetail/6859","dom","2026-04-04T15:17:41.340Z"
1246,"Dr. Rafat Hassan","","Gastroenterology","Barisal","","",No,"","https://old.populardiagnostic.com/public/doctor.jpg","https://www.populardiagnostic.com/doctordetail/6860","dom","2026-04-04T15:17:41.340Z"
1247,"Dr. Sadia Sharmin","MBBS, FCPS (Radiotheraphy), Associate Professor, Department of Clinical Oncology, Bangladesh Medical University, Shahbag, Dhaka-1000","Oncology/Cancer","Dhanmondi","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/20250407123105-1341709831-1041374080.jpg","https://www.populardiagnostic.com/doctordetail/6861","dom","2026-04-04T15:17:41.340Z"
1248,"Dr. Sanjoy Kumar Paul","MBBS (SSMC), BCS (Health), MCPS (Medicine), CCD (BIRDEM), MD (Gastroenterology), Consultannat, Department Of Gastroenterology, Popular Diagnostic Centre Ltd. Rajshahi.","Gastroenterology","Rajshahi","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/20251101232717-1804983360-1681717409.jpg","https://www.populardiagnostic.com/doctordetail/6862","dom","2026-04-04T15:17:41.340Z"
1249,"Dr. Md. Masudul Hasan (Khokon)","","Medicine","Kushtia","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/20250417090820-372944790-1058647244.png","https://www.populardiagnostic.com/doctordetail/6863","dom","2026-04-04T15:17:41.340Z"
1250,"Dr. Md. Zahedur Rahman","MBBS, BCS (Health), MD (Neurology), FCPS ( Medicine), Consultant, Department Of Neurology, Rajshahi Medical College & Hospital.","Neurology","Rajshahi","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/20251101232835-216640211-1917685663.jpg","https://www.populardiagnostic.com/doctordetail/6866","dom","2026-04-04T15:17:41.340Z"
1251,"Dr. Shayoni Majumder","","Gynaecology","Gazipur","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/20250625212333-1901434790-187421097.png","https://www.populardiagnostic.com/doctordetail/6868","dom","2026-04-04T15:17:41.340Z"
1252,"Prof. Dr. S. A. Nurul Alam (Aga) (Morning)","","Vascular Surgery","Dhanmondi","","",No,"","https://old.populardiagnostic.com/public/doctor.jpg","https://www.populardiagnostic.com/doctordetail/6878","dom","2026-04-04T15:17:41.341Z"
1253,"Prof. Dr. Muhammad Nazrul Islam","MBBS,FCPS (Medicine), MD (Nephrology),Professor , Department of Nephrology Bangladesh Medical University (Ex-PG Hospital)","Nephrology/Kidney Medicine","Dhanmondi","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/20250410200339-695963645-1200423251.gif","https://www.populardiagnostic.com/doctordetail/6879","dom","2026-04-04T15:17:41.341Z"
1254,"Dr. Md. Golam Nobi","MBBS,FCPS,(Physical Medicine & Rehabilitation) ,Associate Prof. Department of Physical Medicine.Bangladesh Medical University (Ex-PG Hospital)","Physical Medicine & Rehabilitation","Dhanmondi","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/20250417174134-266428122-2118670123.jpg","https://www.populardiagnostic.com/doctordetail/6880","dom","2026-04-04T15:17:41.341Z"
1255,"Dr.Farzana Rahman (Rinky)","MBBS,BCS (Health),FCPS (Gynae and Obs),FCPS(Infertility), Gynae, Obs, & Infertility specialist and Laparoscopy Surgeon, Dhaka Medical College & Hospital","Infertility & Gynae","Dhanmondi","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/20250413144951-1462941883-555163099.jpg","https://www.populardiagnostic.com/doctordetail/6894","dom","2026-04-04T15:17:41.341Z"
1256,"Dr. Nusrat Jahan Lopa","","Colorectal Surgery","Kushtia","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/20250417091713-1724207181-1431891913.png","https://www.populardiagnostic.com/doctordetail/6895","dom","2026-04-04T15:17:41.341Z"
1257,"Dr. Md. Mahmudul Hasan","MBBS, MS(Neurosurgery), Brain, Nerve, Spine & Stroke Surgeon, Advanced Training in Stroke & Endovascular Neurosurgery (DMC), Assistant Professor, Popular Medical College and Hospital, Dhaka","Neuro Surgery","Dhanmondi","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/20251027103840-2095355697-456298403.png","https://www.populardiagnostic.com/doctordetail/6896","dom","2026-04-04T15:17:41.341Z"
1258,"Dr. Khadiza Mamdu","MBBS,DGO,MCPS,FCPS (Gynae & Obs) (Special Training in Ultrasonography) Senior Consultant Popular Medical College & Hospital ,Dhaka","Gynaecology","Jatrabari","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/20250621093658-2073207637-1715584059.png","https://www.populardiagnostic.com/doctordetail/6897","dom","2026-04-04T15:17:41.341Z"
1259,"Dr. Shagorika Sharmeen (Sagor)","","Laparoscopic, Colorectal","Chattogram","","",No,"","https://old.populardiagnostic.com/public/doctor.jpg","https://www.populardiagnostic.com/doctordetail/6902","dom","2026-04-04T15:17:41.341Z"
1260,"Dr. Tanvir Adnan","MBBS, MD (Cardiology), Clinical & Interventional Cardiologist Asgar Ali Hospital, Dhaka.","Cardiology","Noakhali","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/20250924114912-1403670735-1628254661.jpg","https://www.populardiagnostic.com/doctordetail/6904","dom","2026-04-04T15:17:41.342Z"
1261,"Dr. Mohammad Rawnak Kurshed","MBBS, MS(CVTS) Resident Surgeon(EX) , (Vascular Surgery) Vascular Sepecialist & Surgeon Dhaka Medical College & Hospital.","Vascular Surgery","Gazipur","","",No,"","https://old.populardiagnostic.com/public/doctor.jpg","https://www.populardiagnostic.com/doctordetail/6905","dom","2026-04-04T15:17:41.342Z"
1262,"Dr. Laxmi Rani Biswas","MBBS, BCS (Health) DGO,FCPS Obs & Gynae Specialist & Surgeon. Consultant (Obs & Gynae)","Gynaecology","Khulna","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/20250903173311-933679357-1838758466.png","https://www.populardiagnostic.com/doctordetail/6913","dom","2026-04-04T15:17:41.342Z"
1263,"Dr. Mohammad Kamruzzaman Rubel","MBBS (DMC), BCS (Health) FCPS (Surgery), MS (Urology), FACS (USA) Consultant Surgeon & Urologist Khulna Specialized Hospital , Khulna. Ex Consultant Dhaka Medical College Hospital, Dhaka. BMDC Reg.No-A-46302","Urology Surgery","Khulna","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/20250614102116-1546406865-2076693076.png","https://www.populardiagnostic.com/doctordetail/6915","dom","2026-04-04T15:17:41.342Z"
1264,"Dr. Shariful Alam (Rubel)","","General Surgery","Barisal","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/20251103154836-1107739069-154143887.jpeg","https://www.populardiagnostic.com/doctordetail/6919","dom","2026-04-04T15:17:41.342Z"
1265,"Dr. Sharup Chandra Poddar","MBBS, BCS (Health) FCPS (Medicine), MD (Haematology) MACP (USA) Medicine and Haematologist Khulna Medical College & Hospital, Khulna","Haematology","Khulna","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/20250910154752-1004690271-680569682.png","https://www.populardiagnostic.com/doctordetail/6922","dom","2026-04-04T15:17:41.342Z"
1266,"Dr. Md. Moklesur Rahman","Consultant","Child Haematology & Oncology","Dinajpur","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/20250904221312-1744845315-1048653174.jpg","https://www.populardiagnostic.com/doctordetail/6931","dom","2026-04-04T15:17:41.342Z"
1267,"Dr. Kaniz Mahmuda","MBBS, BCS (Health) CMU (Ultra), FCPS (Obs & Gynae) Obs & Gynae Specialist & Surgeon 250 Beded General Hospital, Khulna BMDC Reg. No.-A-44797","Gynaecology","Khulna","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/20250614102323-761069420-879249113.png","https://www.populardiagnostic.com/doctordetail/6935","dom","2026-04-04T15:17:41.343Z"
